-1.0383,-1.0555,-1.0504,-1.0382,-1.0653,-1.0506,-1.026,-1.0506,-1.0458,-1.0505,-1.0308,-1.085,-1.0655,-1.0506,-1.0506,-1.0803,-1.0729,-1.0604,-1.0458,-1.0705,-1.0507,-1.0383,-1.0654,-1.0705,-1.0507,-1.0605,-1.0606,-1.0557,-1.0703,-1.0311,-1.0804,-1.0875,-1.0213,-1.0654,-1.0754,-1.0654,-1.0311,-1.0902,-1.0631,-1.0629,-1.0851,-1.0411,-1.0459,-1.0507,-1.0361,-1.0705,-1.0702,-1.0213,-1.0606,-1.0507,-1.0456,-1.0702,-1.0363,-1.0508,-1.0308,-1.0482,-1.0631,-1.0433,-1.0284,-1.0262,-1.0606,-1.0408,-1.0456,-1.0607,-1.0264,-1.0066,-1.0458,-1.0508,-1.036,-1.0629,-1.0312,-1.0212,-1.0702,-1.0508,-1.0411,-1.0802,-1.0212,-1.0777,-1.0852,-1.0458,-1.0408,-1.0804,-1.0656,-1.0458,-1.0606,-1.0436,-1.0802,-1.085,-1.0704,-1.095,-1.0801,-1.0483,-1.0631,-1.0582,-1.0509,-1.0655,-1.0707,-1.0706,-1.0214,-1.0776,-1.0657,-1.0802,-1.0801,-1.0607,-1.0754,-1.0655,-1.0606,-1.0803,-1.0754,-1.0557,-1.0704,-1.0803,-1.0753,-1.0753,-1.0508,-1.0632,-1.0704,-1.0581,-1.0484,-1.0656,-1.0655,-1.0262,-1.0997,-1.0509,-1.031,1.0
0.6490600000000001,0.82755,1.0334,1.5382,1.399,1.2108,1.1765,1.3474,1.2973,1.3564,1.2248,1.1449,0.6914899999999999,0.88594,0.69392,0.74256,0.46851000000000004,-0.021824,0.41494,0.3531,0.36667,0.49637,0.86956,0.85964,1.0189,1.7094,1.7576,1.6340000000000001,1.5783,1.758,1.7579,1.5238,1.5630000000000002,1.3405,1.0095,1.0556,0.69739,0.53235,0.32385,0.33358000000000004,0.4106,0.45998999999999995,0.54315,0.6212300000000001,0.89585,1.0717,1.2092,1.3086,1.0731,1.0624,1.1998,1.0427,1.2337,1.1996,1.3195,0.5444399999999999,0.54879,0.43933,0.68087,0.46237,0.2973,0.42958,0.18248,-0.011418000000000001,0.31726,0.3023,0.4446600000000001,0.91417,1.2426,1.2639,1.1424,0.66154,0.97965,1.0173,1.1344,1.2670000000000001,0.85669,0.76608,0.6803,0.5767100000000001,0.50365,0.22411,-0.16862,-0.053828999999999995,-0.25035999999999997,-0.36141999999999996,-0.10432999999999999,0.48732,0.6579,0.18207,0.59601,0.89717,0.72033,0.69985,0.64589,0.84959,0.7395,0.70818,0.69225,0.44888,0.3343,0.22025,0.094586,-0.15556,0.078546,-0.21725999999999998,-0.12894,-0.26473,-0.057098,0.43345,0.5143300000000001,0.58108,0.7630100000000001,0.5925600000000001,0.78172,0.7216,0.91461,1.0115,1.0211,1.0373,0.9099799999999999,0.6236,0.68884,0.7171,0.34696,16.0
0.063316,0.07802200000000001,0.087812,0.058362,0.075551,0.058363,0.055934000000000005,0.063316,0.068238,0.075561,0.063277,0.043617,0.068244,0.075542,0.063335,0.078015,0.063261,0.087813,0.07798300000000001,0.06329,0.06825,0.07797,0.063284,0.068192,0.073026,0.092721,0.063329,0.0731,0.058342999999999985,0.082799,0.0486,0.063213,0.075555,0.073151,0.078099,0.055941,0.073101,0.068247,0.068134,0.073062,0.055864,0.068122,0.058363,0.073023,0.06809,0.077974,0.07552400000000001,0.058365999999999994,0.058408,0.068219,0.07802,0.058434,0.053403,0.068148,0.078003,0.06807,0.097518,0.055893,0.073014,0.077939,0.082814,0.09267,0.068112,0.063201,0.077997,0.06817999999999999,0.063252,0.065674,0.075517,0.0486,0.063207,0.068147,0.058396,0.06325900000000001,0.055902,0.06565499999999999,0.068115,0.073023,0.053532,0.046176,0.063163,0.077977,0.065662,0.068103,0.07801,0.048520999999999995,0.07547999999999999,0.065653,0.058274,0.06566799999999999,0.063207,0.068084,0.077908,0.08278300000000001,0.05587999999999999,0.073014,0.068129,0.068077,0.07545299999999999,0.053436000000000004,0.065695,0.063212,0.06564199999999999,0.082841,0.063252,0.046053,0.06566799999999999,0.063236,0.063207,0.06562899999999999,0.063201,0.05833500000000001,0.06085,0.063221,0.063169,0.058332,0.073031,0.058325,0.073021,0.043632,0.063221,0.043611000000000004,0.068161,0.053473,0.053417,4.0
-1.2073,-1.2147,-1.1975,-1.195,-1.1976,-1.1853,-1.2073,-1.1804,-1.1877,-1.1975,-1.2048,-1.1828,-1.2073,-1.1927,-1.1876,-1.2024,-1.1828,-1.2073,-1.2073,-1.1878,-1.195,-1.1975,-1.2073,-1.2024,-1.2024,-1.2122,-1.2024,-1.1975,-1.2024,-1.1877,-1.1828,-1.1828,-1.1975,-1.2171,-1.222,-1.1878,-1.1926,-1.1878,-1.195,-1.1976,-1.1927,-1.1877,-1.1853,-1.1975,-1.2049,-1.2073,-1.1976,-1.1975,-1.2122,-1.2073,-1.2049,-1.2074,-1.2244,-1.1976,-1.217,-1.1878,-1.1975,-1.2268,-1.2073,-1.1952,-1.1877,-1.2073,-1.2074,-1.2024,-1.205,-1.2024,-1.2123,-1.2024,-1.2049,-1.2072,-1.2024,-1.1926,-1.1975,-1.1926,-1.1853,-1.195,-1.2025,-1.1975,-1.1878,-1.2464,-1.222,-1.1976,-1.2024,-1.2025,-1.2024,-1.1975,-1.2073,-1.2073,-1.1976,-1.1877,-1.2025,-1.2049,-1.1975,-1.1976,-1.2171,-1.1927,-1.1976,-1.1927,-1.1975,-1.2146,-1.183,-1.1877,-1.2319,-1.2073,-1.1829,-1.1877,-1.1977,-1.1852,-1.2024,-1.2073,-1.2073,-1.2073,-1.1877,-1.1927,-1.1853,-1.1902,-1.1951,-1.1828,-1.2073,-1.1975,-1.2072,-1.2221,-1.1877,-1.1976,-1.2366,3.0
-2.1586,-1.8652,-2.1675,-1.9953,-1.9263,-1.7751,-1.3934,-1.5673,-1.5301,-1.3155,-1.2425,-1.1156,-1.2671,-1.6474,-1.4911,-1.4706,-1.5396,-1.4352,-1.3161,-0.88641,-1.3269,-1.8541,-2.0884,-1.9596,-1.7017,-1.5799,-1.6288,-1.4769,-1.4775,-1.4269999999999998,-1.4997,-1.4051,-0.9607100000000001,-1.0785,-1.0393,-1.2823,-1.4195,-1.5596,-1.1935,-1.1945,-1.3096,-1.4592,-1.1384,-1.5721,-1.7979,-1.5779,-2.0942,-1.9324,-2.0137,-2.0481,-1.7184,-2.1664,-1.7329,-1.4726,-1.8595,-1.6651,-1.6834,-1.4031,-1.0946,-1.5959,-1.5937,-1.4613,-1.6666,-1.2072,-1.354,-1.12,-1.179,-1.7213,-1.5939,-1.8814,-1.7313,-1.7172,-1.5666,-1.3603,-1.9466,-2.3702,-2.458,-2.0159,-1.8385,-1.6629,-1.2868,-1.4333,-1.7715,-1.6666,-1.6787,-1.6765,-1.808,-1.5839,-1.6669999999999998,-1.7357,-2.0334,-1.5794,-1.8508,-1.6191,-1.9211,-1.6328,-1.7646,-1.7131,-1.4687,-1.7744,-1.8984,-2.2687,-2.3386,-2.1264,-2.0441,-1.8716,-1.839,-1.6155,-1.8526,-1.672,-1.3484,-1.328,-1.3127,-1.2883,-1.4654,-1.2836,-1.2644,-1.3964,-1.6332,-1.7257,-1.6587,-1.2734,-1.172,-1.4125,-1.9025,16.0
0.46288,0.44092,0.46534,0.46298,0.42123999999999995,0.45077,0.44566999999999996,0.4603600000000001,0.4434,0.43593999999999994,0.4458,0.44078,0.45315,0.43601,0.43346999999999997,0.44335,0.46538999999999997,0.43108,0.45311,0.44335,0.44082,0.4531,0.43591,0.43599,0.4605,0.45077,0.44558000000000003,0.4385600000000001,0.4457600000000001,0.44573999999999997,0.45561999999999997,0.44333,0.44345,0.43595,0.44092,0.42615,0.43601,0.44087,0.4311,0.4409,0.43108,0.44093999999999994,0.43608,0.44582,0.43596999999999997,0.45075,0.42625,0.45316999999999996,0.43849,0.4310600000000001,0.44076000000000004,0.4165100000000001,0.45195,0.41671,0.45163000000000003,0.44405,0.45247,0.45743999999999996,0.43191999999999997,0.43714,0.44623999999999997,0.43623999999999996,0.45866999999999997,0.42644,0.44105,0.45395,0.45765,0.45109,0.43863,0.45243,0.42899,0.41684,0.4258,0.4393,0.42372,0.43212,0.44278,0.41351000000000004,0.43025,0.44243999999999994,0.45608000000000004,0.4116,0.45953999999999995,0.44433,0.4417,0.4502600000000001,0.42862,0.4283,0.4573100000000001,0.45188999999999996,0.4400600000000001,0.43796999999999997,0.44109,0.45642,0.4451100000000001,0.45912,0.4542100000000001,0.4275,0.43882,0.45032,0.44292,0.44923,0.4298,0.43981000000000003,0.42517,0.43345,0.43856999999999996,0.44983999999999996,0.42799,0.44108,0.42311000000000004,0.46263000000000004,0.44455,0.41803,0.44656999999999997,0.41039,0.4584,0.4260100000000001,0.4542600000000001,0.45697,0.46029,0.45315,0.43283999999999995,0.41991999999999996,0.45061,3.0
1.2127,1.1763,1.2233,1.255,1.2917,1.2941,1.3408,1.3262,1.287,1.2768,1.2471,1.2765,1.272,1.2717,1.3113,1.2818,1.2572,1.2570000000000001,1.2572,1.2766,1.321,1.2466,1.2741,1.2963,1.3207,1.2961,1.2594,1.2619,1.3012,1.3208,1.306,1.3133,1.2593,1.2374,1.2545,1.291,1.3207,1.3009,1.3007,1.2911,1.296,1.2664,1.2519,1.2959,1.306,1.3353,1.3230000000000002,1.306,1.3205,1.3105,1.3083,1.3204,1.3497,1.3351,1.3254,1.3328,1.3034,1.3301,1.3231,1.3105,1.3130000000000002,1.3159,1.34,1.286,1.2568,1.291,1.3304,1.3157,1.3403,1.3328,1.3207,1.3061,1.3059,1.3203,1.2764,1.2715,1.3158,1.3158,1.3155,1.2935,1.2275,1.2547,1.3009,1.2667,1.2863,1.2814,1.2815,1.2813,1.3061,1.2963,1.2568,1.2617,1.3135,1.2864,1.284,1.2962,1.2912,1.2816,1.2912,1.2962,1.2963,1.301,1.2816,1.3036,1.2845,1.3058,1.2643,1.2572,1.2913,1.3307,1.2935,1.3111,1.3061,1.301,1.2962,1.3036,1.3062,1.2666,1.2694,1.3036,1.3011,1.3158,1.3451,1.3255,1.2669,1.0
8.8101,8.8465,8.8711,8.8122,8.8269,8.8269,8.8513,8.8269,8.8121,8.8,8.7583,8.9298,8.8121,8.8614,8.8172,8.8369,8.8685,8.8612,8.8269,8.8272,8.837,8.8318,8.8197,8.8198,8.866,8.7806,8.8072,8.793,8.8146,8.8323,8.8198,8.8666,8.7196,8.8078,8.8221,8.7732,8.7583,8.7731,8.7928,8.7831,8.8275,8.8173,8.8323,8.7929,8.8469,8.8293,8.7535,8.783,8.8465,8.7977,8.8122,8.7829,8.827,8.8856,8.7783,8.8321,8.8221,8.8463,8.7929,8.7781,8.8954,8.8023,8.8074,8.8368,8.8319,8.777999999999999,8.7804,8.8001,8.8267,8.7732,8.8461,8.8344,8.8072,8.8174,8.8857,8.9054,8.7831,8.7807,8.8513,8.8169,8.7997,8.7437,8.7926,8.795,8.7438,8.8223,8.777999999999999,8.827,8.7635,8.8074,8.7707,8.7194,8.7561,8.7681,8.7681,8.7485,8.7389,8.7782,8.7736,8.9178,8.791,8.8174,8.7931,8.8169,8.8075,8.763,8.8318,8.7804,8.8319,8.8172,8.8222,8.7952,8.7905,8.7636,8.8025,8.8074,8.7975,8.6801,8.8609,8.8099,8.5922,8.7633,8.7285,8.6846,8.7724,2.0
3.2705,3.1919999999999997,3.1815,3.2577,3.3583,3.3685,3.3491,3.2851,3.2727,3.3189,3.3039,3.2893,3.3336,3.3877,3.3734,3.3761,3.3489,3.3144,3.2898,3.3434,3.3776,3.3436,3.3341,3.3492,3.1919999999999997,2.9106,2.8009,2.4041,2.7058,2.6137,2.4191,1.7872,2.3617,2.5478,3.2587,3.1232,3.4256,4.5524,5.4502,6.4955,6.5072,5.4783,4.415,3.4458,2.4953,2.2857,2.7238,3.4106,3.782,3.88,3.8893,3.9717,3.7662,3.5075,3.6551,3.8585,3.7925,3.7626,3.8846,3.9048,3.7947,3.6547,3.6987,3.8063,3.8548,3.8138,3.822,3.87,3.8305,3.6235,3.7116,3.7865,3.6931,3.713,3.7623,3.8165,3.7726,3.7481,3.7824,3.7769999999999997,3.7526,3.7894,3.6781,3.5177,3.8066,4.462,4.7562,4.1459,3.9249,3.7206,4.1213,4.1879,4.229,4.4095,4.5082,4.4493,4.2473,3.9963,3.8349,4.0556,4.0556,3.9419999999999997,3.9301,3.9534,3.9823,3.9571,3.8046,3.7168,3.786,3.897,3.8751,3.8161,3.8893,3.8645,3.8982,3.9091,3.8576,4.147,4.1015,3.8347,3.6843,3.7880000000000003,4.0597,4.2756,4.4477,1.0
-1.8195,-2.0555,-1.9728,-2.4986,-2.932,-2.6686,-2.2367,-1.3558,-0.73617,-0.5252,-0.14388,0.57196,-0.043224,-1.2670000000000001,-2.4584,-3.1034,-2.6704,-2.4605,-1.3595,-1.2685,-1.8479,-2.5711,-2.167,-2.1456,-1.5364,-1.4742,-2.045,-2.8960000000000004,-2.7037,-2.0191,-2.2517,-2.6254,-2.1807,-2.1371,-2.4749,-3.1001,-3.0287,-2.4194,-1.9643,-2.1513,-2.1319999999999997,-2.4607,-2.5421,-2.3444,-2.3040000000000003,-3.0905,-3.2039,-2.6018,-1.4984,-0.9525600000000001,-0.9902799999999999,-1.3001,-2.1824,-3.0789999999999997,-3.0488,-2.2053,-1.7909,-1.6162,-1.7216,-2.1028,-3.2726,-3.1046,-2.8399,-1.9501,-1.5729,-1.9198,-2.4392,-3.7167,-2.8233,-2.9265,-2.5278,-1.9585,-1.2403,-1.6269999999999998,-2.3316,-3.1349,-2.8239,-2.6545,-2.1396,-1.6513,-1.6106,-1.7967,-2.7882,-3.3726,-3.0695,-2.095,-1.8557,-1.9257,-2.2284,-2.3813,-2.504,-3.0651,-2.7260000000000004,-2.4737,-2.0915,-0.9778600000000001,-1.5405,-2.002,-2.4105,-2.7354,-3.1057,-3.4084,-2.5322,-1.9483,-1.3863,-1.1071,-1.9838,-3.8331,-3.2996,-2.4943,-1.933,-1.9278,-1.95,-2.94,-2.847,-2.7833,-2.7054,-2.4594,-1.7723,-1.3329,-1.7064,-2.4032,-2.9906,-3.1335,-3.2166,16.0
